source,split,name,trim_db,target,lufs,tp,target_error,ceiling_pass,crest,crest400,lra,shortterm_spread,section_contrast,section_delta_from_control,attack_body,tone_max_delta,side_mid,side_mid_delta,correlation,limiter_max_gr,limiter_mean_gr,limiter_active_pct,sat_rms_gain,sat_peak_reduction,pre_landing_lufs,sha256,comp_low_max_gr,comp_low_mean_gr,comp_mid_max_gr,comp_mid_mean_gr,comp_high_max_gr,comp_high_mean_gr
rich,holdout,density75_t14,0,-14,-19.3,-1.0,5.300000000000001,True,22.3356375577484,12.545658001010729,11.5,11.5,15.347923034875274,-0.31901804761455743,11.62485393010014,0.08753314958394753,-2.349362965885687,-0.013253711576011629,0.26415654744680944,0.0,0.0,0.0,2.821408832287202,-1.0243763594993576,-19.539490480854635,20870e230d741aa8c47cea0a3be75cf6d3b0b4f7c9e923af849631092df8598d,0.0,0.0,1.5791338682174683,0.008891367112958147,0.0,0.0
rich,holdout,density75_t9,0,-9,-19.3,-1.0,10.3,True,22.3356375577484,12.545658001010729,11.5,11.5,15.347923034875274,-0.31901804761455743,11.62485393010014,0.08753314958394753,-2.349362965885687,-0.013253711576011629,0.26415654744680944,0.0,0.0,0.0,2.821408832287202,-1.0243763594993576,-19.539490480854635,20870e230d741aa8c47cea0a3be75cf6d3b0b4f7c9e923af849631092df8598d,0.0,0.0,1.5791338682174683,0.008891367112958147,0.0,0.0
rich,holdout,drive_t14,6.0,-14,-14.9,-1.0,0.9000000000000004,True,17.96361420461563,12.332328697138596,10.9,10.849999999999998,13.76963510579085,-1.8973059766989806,10.699524590509196,0.5777133759982398,-2.4316119737725725,-0.09550271946289701,0.272911649696089,1.7910112142562866,0.007661349328971816,1.5983595101083818,2.6714882989597855,0.9941770128397613,-15.02761269213781,bd68b5a42015b3e737de2aa78dc47a603375e25baee92a01fea1b7117e5ab1a6,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,drive_t9,6.0,-9,-14.9,-1.0,5.9,True,17.96361420461563,12.332328697138596,10.9,10.849999999999998,13.76963510579085,-1.8973059766989806,10.699524590509196,0.5777133759982398,-2.4316119737725725,-0.09550271946289701,0.272911649696089,1.7910112142562866,0.007661349328971816,1.5983595101083818,2.6714882989597855,0.9941770128397613,-15.02761269213781,bd68b5a42015b3e737de2aa78dc47a603375e25baee92a01fea1b7117e5ab1a6,0.0,0.0,2.586725950241089,0.051523077636620285,0.0,0.0
rich,holdout,sat_half_t14,0,-14,-20.1,-1.0,6.100000000000001,True,23.17432465394018,12.576823513136056,11.5,11.56999999999998,15.69282412596462,0.025883043474788536,11.901936360421818,0.009346247676084829,-2.3343622170253013,0.0017470372843741977,0.2625555395403515,0.0,0.0,0.0,2.5602437738160644,-1.0394614174950976,-20.665503780422327,d4a879ba8bc2a960822a6a12fbcac2f48436a9e2275242576265760acd98f43d,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,sat_half_t9,0,-9,-20.1,-1.0,11.100000000000001,True,23.17432465394018,12.576823513136056,11.5,11.56999999999998,15.69282412596462,0.025883043474788536,11.901936360421818,0.009346247676084829,-2.3343622170253013,0.0017470372843741977,0.2625555395403515,0.0,0.0,0.0,2.5602437738160644,-1.0394614174950976,-20.665503780422327,d4a879ba8bc2a960822a6a12fbcac2f48436a9e2275242576265760acd98f43d,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,sat_off_t14,0,-14,-21.7,-1.0,7.699999999999999,True,24.692519621866225,12.710863413119316,11.6,11.654999999999994,15.891508008998557,0.22456692650872512,12.677882196267959,0.08068075790995977,-2.3207642126301016,0.015345041679573956,0.26110789014005154,0.0,0.0,0.0,0.0,0.0,-23.21711486551185,577830ec5116b4c325ac956b0c6086b5534798c198c57c9d27abfa2b67dcb3ed,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
rich,holdout,sat_off_t9,0,-9,-21.7,-1.0,12.7,True,24.692519621866225,12.710863413119316,11.6,11.654999999999994,15.891508008998557,0.22456692650872512,12.677882196267959,0.08068075790995977,-2.3207642126301016,0.015345041679573956,0.26110789014005154,0.0,0.0,0.0,0.0,0.0,-23.21711486551185,577830ec5116b4c325ac956b0c6086b5534798c198c57c9d27abfa2b67dcb3ed,0.0,0.0,0.7361028790473938,0.0022489107864648904,0.0,0.0
imaginal,holdout,adapt0_t14,0,-14,-19.9,-0.7,5.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,adapt0_t9,0,-9,-19.9,-0.7,10.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,adapt100_t14,0,-14,-19.9,-0.7,5.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,adapt100_t9,0,-9,-19.9,-0.7,10.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,adapt_drive_t14,6.0,-14,-14.3,-0.6,0.3000000000000007,False,16.430444432420195,12.082667870622128,6.9,7.099999999999998,7.08465328646836,-0.24968925659266716,14.843528974436891,1.1560317592445948,-6.5244736577255145,-0.07535132525095811,0.6794869432921625,4.395876884460449,0.036598799477973384,5.702676363658639,2.722029746689837,5.725103174093535,-14.356877431687108,0ddac915fc9a7bd81adcbf90e401739a1f2798e27a4e5aaa7f6cd120eb2f4c19,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,adapt_drive_t9,6.0,-9,-14.3,-0.6,5.300000000000001,False,16.430444432420195,12.082667870622128,6.9,7.099999999999998,7.08465328646836,-0.24968925659266716,14.843528974436891,1.1560317592445948,-6.5244736577255145,-0.07535132525095811,0.6794869432921625,4.395876884460449,0.036598799477973384,5.702676363658639,2.722029746689837,5.725103174093535,-14.356877431687108,0ddac915fc9a7bd81adcbf90e401739a1f2798e27a4e5aaa7f6cd120eb2f4c19,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,comp_off_t14,0,-14,-21.7,-0.6,7.699999999999999,False,23.5374048071539,12.72492112531814,6.9,6.800000000000001,7.347754354941433,0.013411811880406077,17.814383514104044,0.37370110359692177,-6.415359987408204,0.03376234506635267,0.6734550690229135,0.0,0.0,0.0,2.8941794897148303,-1.2332393721907917,-21.882843380745765,13d23c1b49c63719f1ca15fdc13c702dad253a9e5800aa22bac44c737299e051,0.0,0.0,0.0,0.0,0.0,0.0
imaginal,holdout,comp_off_t9,0,-9,-21.7,-0.6,12.7,False,23.5374048071539,12.72492112531814,6.9,6.800000000000001,7.347754354941433,0.013411811880406077,17.814383514104044,0.37370110359692177,-6.415359987408204,0.03376234506635267,0.6734550690229135,0.0,0.0,0.0,2.8941794897148303,-1.2332393721907917,-21.882843380745765,13d23c1b49c63719f1ca15fdc13c702dad253a9e5800aa22bac44c737299e051,0.0,0.0,0.0,0.0,0.0,0.0
imaginal,holdout,continuous_drive_t14,6.0,-14,-17.0,-0.8,3.0,False,19.192586328195336,12.91581725626758,7.1,7.249999999999998,7.1667021938797575,-0.16764034918126924,17.509987676308807,1.089633100105388,-6.52930675231957,-0.0801844198450139,0.6812152561630882,8.414023399353027,0.042790834838187616,4.70880693614736,-0.003910882328781507,0.31826894334175154,-17.103179490509113,7efa9024c4a32fa5dd5079b3e263674004496cc97feadc90a8f5e489308ad9ed,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,continuous_drive_t9,6.0,-9,-17.0,-0.8,8.0,False,19.192586328195336,12.91581725626758,7.1,7.249999999999998,7.1667021938797575,-0.16764034918126924,17.509987676308807,1.089633100105388,-6.52930675231957,-0.0801844198450139,0.6812152561630882,8.414023399353027,0.042790834838187616,4.70880693614736,-0.003910882328781507,0.31826894334175154,-17.103179490509113,7efa9024c4a32fa5dd5079b3e263674004496cc97feadc90a8f5e489308ad9ed,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,continuous_t14,0,-14,-22.8,-0.8,8.8,False,25.024626326408097,12.9856647168722,7.0,6.800000000000001,7.371697669623714,0.037355126562687246,19.944483108311744,0.3856857224384882,-6.417564744264076,0.0315575882104806,0.6738839144681313,2.6404051780700684,0.002116431410916151,0.32012842832561733,-0.0010198347198152285,0.08150319829430697,-22.85098999929017,22ef52fd33898778502a82640e28107375e5b33c1fd946bc583fb9bf0d073bad,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,continuous_t9,0,-9,-22.8,-0.8,13.8,False,25.024626326408097,12.9856647168722,7.0,6.800000000000001,7.371697669623714,0.037355126562687246,19.944483108311744,0.3856857224384882,-6.417564744264076,0.0315575882104806,0.6738839144681313,2.6404051780700684,0.002116431410916151,0.32012842832561733,-0.0010198347198152285,0.08150319829430697,-22.85098999929017,22ef52fd33898778502a82640e28107375e5b33c1fd946bc583fb9bf0d073bad,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,control_t14,0,-14,-19.9,-0.7,5.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,control_t9,0,-9,-19.9,-0.7,10.899999999999999,False,22.15646879562412,12.740031499170469,6.9,6.899999999999999,7.334342543061027,0.0,18.522255010662484,0.0,-6.449122332474556,0.0,0.6754095970735208,2.0027856826782227,0.0034308772513891353,0.5995163440899988,2.8720028726648383,0.8242020675839336,-20.006749309875154,741389caafe89d99767e9bdb948277f5031019e6597203b002af0f53ef5e715b,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,density25_t14,0,-14,-21.2,-0.7,7.199999999999999,False,23.49657337451795,12.829889934012414,6.9,6.8199999999999825,7.34855453463074,0.014211991569712978,18.798471463956332,0.23350707702622486,-6.427604262263989,0.021518070210567508,0.6741672461714057,1.4239003658294678,0.0014153530990451964,0.2361206314973814,2.8878723046631958,0.027145830695653742,-21.33468487109226,653a10423d85d742322c9b37c54abadbde7093faf03f8cce6337f6065a2c291b,0.0,0.0,0.0,0.0,0.0,0.0
imaginal,holdout,density25_t9,0,-9,-21.2,-0.7,12.2,False,23.49657337451795,12.829889934012414,6.9,6.8199999999999825,7.34855453463074,0.014211991569712978,18.798471463956332,0.23350707702622486,-6.427604262263989,0.021518070210567508,0.6741672461714057,1.4239003658294678,0.0014153530990451964,0.2361206314973814,2.8878723046631958,0.027145830695653742,-21.33468487109226,653a10423d85d742322c9b37c54abadbde7093faf03f8cce6337f6065a2c291b,0.0,0.0,0.0,0.0,0.0,0.0
imaginal,holdout,density75_t14,0,-14,-19.0,-0.7,5.0,False,21.236389889194903,12.675640923102542,6.9,7.100000000000001,7.322414254321753,-0.01192828873927354,18.065744036297062,0.19221533587136008,-6.466198105417641,-0.01707577294308482,0.6763806132034533,2.318629741668701,0.005447294367638696,0.8830507570125572,2.8581061760459656,1.453090398041038,-19.09774911152643,ebee3201502a5173c808d111eb1136e753f53ff9d1dc29b1375475dee5429ce9,0.0,0.0,0.14202174544334412,6.271439193199278e-05,0.018081849440932274,7.904862595115222e-07
imaginal,holdout,density75_t9,0,-9,-19.0,-0.7,10.0,False,21.236389889194903,12.675640923102542,6.9,7.100000000000001,7.322414254321753,-0.01192828873927354,18.065744036297062,0.19221533587136008,-6.466198105417641,-0.01707577294308482,0.6763806132034533,2.318629741668701,0.005447294367638696,0.8830507570125572,2.8581061760459656,1.453090398041038,-19.09774911152643,ebee3201502a5173c808d111eb1136e753f53ff9d1dc29b1375475dee5429ce9,0.0,0.0,0.14202174544334412,6.271439193199278e-05,0.018081849440932274,7.904862595115222e-07
imaginal,holdout,drive_t14,6.0,-14,-14.3,-0.6,0.3000000000000007,False,16.430444432420195,12.082667870622128,6.9,7.099999999999998,7.08465328646836,-0.24968925659266716,14.843528974436891,1.1560317592445948,-6.5244736577255145,-0.07535132525095811,0.6794869432921625,4.395876884460449,0.036598799477973384,5.702676363658639,2.722029746689837,5.725103174093535,-14.356877431687108,0ddac915fc9a7bd81adcbf90e401739a1f2798e27a4e5aaa7f6cd120eb2f4c19,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,drive_t9,6.0,-9,-14.3,-0.6,5.300000000000001,False,16.430444432420195,12.082667870622128,6.9,7.099999999999998,7.08465328646836,-0.24968925659266716,14.843528974436891,1.1560317592445948,-6.5244736577255145,-0.07535132525095811,0.6794869432921625,4.395876884460449,0.036598799477973384,5.702676363658639,2.722029746689837,5.725103174093535,-14.356877431687108,0ddac915fc9a7bd81adcbf90e401739a1f2798e27a4e5aaa7f6cd120eb2f4c19,0.0,0.0,1.0968791246414185,0.01565742333530091,0.7062980532646179,0.0007474998140843841
imaginal,holdout,sat_half_t14,0,-14,-20.2,-0.7,6.199999999999999,False,22.434955047025376,12.778334980207134,6.9,6.799999999999997,7.3386506871414205,0.0043081440803938165,18.607695762598397,0.043656898972812996,-6.44561502921298,0.0035073032615766664,0.6752422149341014,2.057023286819458,0.003236376547859846,0.5651546048559015,2.5928217727014244,0.7665477612034277,-20.282847639024357,68b11041af3d0e7baffa034ccd42eddbc6927e5f7b22668987b7fa624fb0edab,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,sat_half_t9,0,-9,-20.2,-0.7,11.2,False,22.434955047025376,12.778334980207134,6.9,6.799999999999997,7.3386506871414205,0.0043081440803938165,18.607695762598397,0.043656898972812996,-6.44561502921298,0.0035073032615766664,0.6752422149341014,2.057023286819458,0.003236376547859846,0.5651546048559015,2.5928217727014244,0.7665477612034277,-20.282847639024357,68b11041af3d0e7baffa034ccd42eddbc6927e5f7b22668987b7fa624fb0edab,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,sat_off_t14,0,-14,-22.8,-0.8,8.8,False,25.024119183259046,12.988177005734435,7.0,6.800000000000001,7.371941270699029,0.037598727638002316,19.96833010238229,0.38281362509122374,-6.417963021539666,0.031159310934889994,0.6739169468138752,2.7181921005249023,0.002199530262940897,0.32923423032354576,0.0,0.0,-22.850600303624443,f388426df87bee6a904a8721198000a7a59cc3ef69793e8cb348a099312228cd,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
imaginal,holdout,sat_off_t9,0,-9,-22.8,-0.8,13.8,False,25.024119183259046,12.988177005734435,7.0,6.800000000000001,7.371941270699029,0.037598727638002316,19.96833010238229,0.38281362509122374,-6.417963021539666,0.031159310934889994,0.6739169468138752,2.7181921005249023,0.002199530262940897,0.32923423032354576,0.0,0.0,-22.850600303624443,f388426df87bee6a904a8721198000a7a59cc3ef69793e8cb348a099312228cd,0.0,0.0,0.0073866997845470905,4.382791101439126e-07,0.0,0.0
